0	-74.837222
0.01	-73.537022
0.02	-72.236822
0.03	-70.936622
0.04	-69.636422
0.05	-68.336222
0.07	-65.735822
0.08	-64.435622
0.09	-63.135422
0.1	-61.835222
0.11	-60.535022
0.12	-59.234822
0.13	-57.9346219999999
0.14	-56.6344219999999
0.15	-55.3342219999999
0.16	-54.0340219999999
0.17	-52.7338219999999
0.18	-51.4336219999999
0.19	-50.1334219999999
0.2	-48.8332219999999
0.21	-47.5330219999999
0.22	-46.2328219999999
0.23	-44.9326219999999
0.24	-43.6324219999999
0.25	-42.3322219999999
0.26	-41.0320219999999
0.27	-39.7318219999999
0.28	-38.4316219999999
0.29	-37.1314219999999
0.3	-35.8312219999999
0.31	-34.5310219999999
0.32	-33.2308219999999
0.33	-31.9306219999999
0.34	-30.6304219999999
0.35	-29.3302219999999
0.36	-28.0300219999999
0.37	-26.7298219999999
0.38	-25.4296219999999
0.39	-24.1294219999999
0.4	-22.8292219999999
0.41	-21.5290219999999
0.42	-20.2288219999999
0.43	-18.9286219999999
0.44	-17.6284219999999
0.45	-16.3282219999999
0.46	-15.0280219999999
0.47	-13.7278219999999
0.48	-12.4276219999999
0.49	-11.1274219999999
0.5	-9.82722199999987
0.51	-8.52702199999987
0.52	-7.22682199999987
0.53	-5.92662199999987
0.54	-4.62642199999987
0.55	-3.32622199999987
0.56	-2.02602199999987
0.57	-0.725821999999869
0.58	0.574378000000131
0.59	1.87457800000013
0.6	3.17477800000013
0.61	4.47497800000013
0.62	5.77517800000013
0.63	7.07537800000013
0.64	8.37557800000013
0.65	9.67577800000013
0.66	10.9759780000001
0.67	12.2761780000001
0.68	13.5763780000001
0.69	14.8765780000001
0.7	16.1767780000001
0.71	17.4769780000001
0.72	18.7771780000001
0.73	20.0773780000001
0.74	21.3775780000001
0.75	22.6777780000001
0.76	23.9779780000001
0.77	25.2781780000001
0.78	26.5783780000001
0.79	27.8785780000001
0.8	29.1787780000001
0.81	30.4789780000001
0.82	31.7791780000001
0.83	33.0793780000001
0.84	34.3795780000001
0.85	35.6797780000001
0.86	36.9799780000001
0.87	38.2801780000001
0.88	39.5803780000002
0.89	40.8805780000002
0.9	42.1807780000002
0.91	43.4809780000002
0.92	44.7811780000002
0.93	44.7659780000002
0.94	44.7507780000002
0.95	44.7355780000002
0.96	44.7203780000002
0.97	44.7051780000002
0.98	44.6899780000002
0.99	44.6747780000002
1	44.6595780000002
1.01	44.6443780000002
1.02	44.6291780000002
1.03	44.6139780000002
1.04	44.5987780000002
1.05	44.5835780000002
1.06	44.5683780000002
1.07	44.5531780000002
1.08	44.5379780000002
1.09	44.5227780000002
1.1	44.5075780000002
1.11	44.4923780000002
1.12	44.4771780000002
1.13	44.4619780000002
1.14	44.4467780000002
1.15	44.4315780000002
1.16	44.4163780000002
1.17	44.4011780000002
1.18	44.3859780000002
1.19	44.3707780000002
1.2	44.3555780000002
1.21	44.3403780000002
1.22	44.3251780000002
1.23	44.3099780000002
1.24	44.2947780000002
1.25	44.2795780000002
1.26	44.2643780000002
1.27	44.2491780000002
1.28	44.2339780000002
1.29	44.2187780000002
1.3	44.2035780000002
1.31	44.1883780000002
1.32	44.1731780000002
1.33	44.1579780000002
1.34	44.1427780000002
1.35	44.1275780000002
1.36	44.1123780000002
1.37	44.0971780000002
1.38	44.0819780000002
1.39	44.0667780000002
1.4	44.0515780000002
1.41	44.0363780000002
1.42	44.0211780000002
1.43	44.0059780000002
1.44	43.9907780000002
1.45	43.9755780000002
1.46	43.9603780000002
1.47	43.9451780000002
1.48	43.9299780000002
1.49	43.9147780000002
1.5	43.8995780000002
1.51	43.8843780000002
1.52	43.8691780000002
1.53	43.8539780000002
1.54	43.8387780000002
1.55	43.8235780000002
1.56	43.8083780000002
1.57	43.7931780000002
