0	-0.0373174850069945	1.2	1
0.001	-0.0373195569815256	1.19676429959854	0.995163481751892
0.002	-0.0373216289560567	1.19353183120923	0.990328563066286
0.003	-0.0373237009305878	1.19030259160168	0.985495245573201
0.004	-0.0373257729051189	1.18707657754871	0.980663530897799
0.005	-0.0373278448796499	1.18385378582639	0.975833420660394
0.006	-0.037329916854181	1.180634213214	0.97100491647646
0.007	-0.0373319888287121	1.17741785649403	0.966178019956639
0.008	-0.0373340608032432	1.17420471245219	0.961352732706748
0.009	-0.0373361327777743	1.17099477787742	0.95652905632779
0.011	-0.0373402767268365	1.16458452430084	0.946886542562642
0.012	-0.0373423487013676	1.16138419889292	0.942067708354448
0.013	-0.0373444206758987	1.15818707013984	0.937250491373191
0.014	-0.0373464926504298	1.15499313484654	0.932434893195912
0.015	-0.0373485646249609	1.15180238982115	0.927620915394885
0.016	-0.037350636599492	1.14861483187502	0.922808559537623
0.017	-0.0373527085740231	1.14543045782264	0.917997827186886
0.018	-0.0373547805485542	1.14224926448172	0.913188719900691
0.019	-0.0373568525230853	1.13907124867314	0.908381239232317
0.02	-0.0373589244976164	1.13589640722095	0.903575386730317
0.021	-0.0373609964721474	1.13272473695238	0.898771163938521
0.022	-0.0373630684466785	1.12955623469783	0.893968572396048
0.023	-0.0373651404212096	1.12639089729087	0.889167613637311
0.024	-0.0373672123957407	1.12322872156825	0.884368289192027
0.025	-0.0373692843702718	1.12006970436984	0.879570600585224
0.026	-0.0373713563448029	1.11691384253871	0.874774549337249
0.027	-0.037373428319334	1.11376113292107	0.869980136963773
0.028	-0.0373755002938651	1.11061157236628	0.865187364975806
0.029	-0.0373775722683962	1.10746515772685	0.860396234879695
0.03	-0.0373796442429273	1.10432188585844	0.855606748177143
0.031	-0.0373817162174584	1.10118175361985	0.850818906365205
0.032	-0.0373837881919895	1.09804475787301	0.846032710936306
0.033	-0.0373858601665206	1.094910895483	0.841248163378242
0.034	-0.0373879321410517	1.09178016331804	0.836465265174191
0.035	-0.0373900041155827	1.08865255824946	0.83168401780272
0.036	-0.0373920760901138	1.08552807715172	0.826904422737791
0.037	-0.0373941480646449	1.08240671690243	0.822126481448774
0.038	-0.037396220039176	1.07928847438229	0.817350195400448
0.039	-0.0373982920137071	1.07617334647512	0.812575566053012
0.04	-0.0374003639882382	1.07306133006788	0.807802594862093
0.041	-0.0374024359627693	1.06995242205062	0.803031283278755
0.042	-0.0374045079373004	1.0668466193165	0.798261632749501
0.043	-0.0374065799118315	1.0637439187618	0.793493644716287
0.044	-0.0374086518863626	1.06064431728587	0.788727320616528
0.045	-0.0374107238608937	1.0575478117912	0.783962661883102
0.046	-0.0374127958354248	1.05445439918335	0.779199669944364
0.047	-0.0374148678099559	1.05136407637097	0.774438346224145
0.048	-0.037416939784487	1.04827684026583	0.769678692141769
0.049	-0.0374190117590181	1.04519268778274	0.764920709112056
0.05	-0.0374210837335491	1.04211161583964	0.760164398545326
0.051	-0.0374231557080802	1.03903362135752	0.755409761847415
0.052	-0.0374252276826113	1.03595870126046	0.750656800419675
0.053	-0.0374272996571424	1.0328868524756	0.745905515658986
0.054	-0.0374293716316735	1.02981807193319	0.74115590895776
0.055	-0.0374314436062046	1.02675235656649	0.736407981703954
0.056	-0.0374335155807357	1.02368970331188	0.731661735281071
0.057	-0.0374355875552668	1.02063010910877	0.726917171068171
0.058	-0.0374376595297979	1.01757357089963	0.722174290439881
