0	-9.89448281172034	10.287521	15
0.001	-9.89445781744958	10.3025160527628	14.9901055296854
0.002	-9.89443282317882	10.3175012110677	14.9802110843651
0.003	-9.89440782890807	10.3324764749398	14.9703166640391
0.004	-9.89438283463731	10.3474418444041	14.9604222687073
0.005	-9.89435784036655	10.3623973194856	14.9505278983698
0.006	-9.89433284609579	10.3773429002092	14.9406335530266
0.007	-9.89430785182504	10.3922785866	14.9307392326776
0.008	-9.89428285755428	10.4072043786829	14.9208449373229
0.009	-9.89425786328352	10.4221202764829	14.9109506669625
0.01	-9.89423286901276	10.4370262800251	14.9010564215963
0.011	-9.89420787474201	10.4519223893345	14.8911622012245
0.012	-9.89418288047125	10.4668086044359	14.8812680058469
0.013	-9.89415788620049	10.4816849253545	14.8713738354635
0.014	-9.89413289192973	10.4965513521152	14.8614796900745
0.015	-9.89410789765898	10.511407884743	14.8515855696797
0.016	-9.89408290338822	10.5262545232629	14.8416914742791
0.017	-9.89405790911746	10.5410912676998	14.8317974038729
0.018	-9.89403291484671	10.5559181180789	14.8219033584609
0.019	-9.89400792057595	10.5707350744251	14.8120093380432
0.02	-9.89398292630519	10.5855421367634	14.8021153426197
0.021	-9.89395793203443	10.6003393051187	14.7922213721906
0.022	-9.89393293776368	10.6151265795161	14.7823274267557
0.023	-9.89390794349292	10.6299039599805	14.772433506315
0.024	-9.89388294922216	10.644671446537	14.7625396108687
0.025	-9.89385795495141	10.6594290392106	14.7526457404166
0.026	-9.89383296068065	10.6741767380262	14.7427518949588
0.027	-9.89380796640989	10.6889145430088	14.7328580744952
0.028	-9.89378297213913	10.7036424541835	14.722964279026
0.029	-9.89375797786838	10.7183604715752	14.713070508551
0.03	-9.89373298359762	10.7330685952089	14.7031767630702
0.031	-9.89370798932686	10.7477668251097	14.6932830425838
0.032	-9.89368299505611	10.7624551613024	14.6833893470916
0.033	-9.89365800078535	10.7771336038122	14.6734956765937
0.034	-9.89363300651459	10.791802152664	14.66360203109
0.035	-9.89360801224383	10.8064608078827	14.6537084105806
0.036	-9.89358301797308	10.8211095694935	14.6438148150655
0.037	-9.89355802370232	10.8357484375212	14.6339212445447
0.038	-9.89353302943156	10.8503774119909	14.6240276990181
0.039	-9.8935080351608	10.8649964929275	14.6141341784858
0.04	-9.89348304089005	10.8796056803562	14.6042406829478
0.041	-9.89345804661929	10.8942049743018	14.594347212404
0.042	-9.89343305234853	10.9087943747893	14.5844537668546
0.043	-9.89340805807778	10.9233738818438	14.5745603462993
0.044	-9.89338306380702	10.9379434954903	14.5646669507384
0.045	-9.89335806953626	10.9525032157536	14.5547735801717
0.046	-9.8933330752655	10.9670530426589	14.5448802345993
0.047	-9.89330808099475	10.9815929762312	14.5349869140212
0.048	-9.89328308672399	10.9961230164953	14.5250936184373
0.049	-9.89325809245323	11.0106431634764	14.5152003478477
0.05	-9.89323309818247	11.0251534171993	14.5053071022524
0.051	-9.89320810391172	11.0396537776892	14.4954138816514
0.052	-9.89318310964096	11.054144244971	14.4855206860446
0.053	-9.8931581153702	11.0686248190696	14.4756275154321
0.054	-9.89313312109945	11.0830955000102	14.4657343698139
0.055	-9.89310812682869	11.0975562878176	14.4558412491899
0.056	-9.89308313255793	11.1120071825169	14.4459481535602
0.057	-9.89305813828717	11.126448184133	14.4360550829248
0.058	-9.89303314401642	11.1408792926911	14.4261620372836
0.059	-9.89300814974566	11.1553005082159	14.4162690166368
0.06	-9.8929831554749	11.1697118307327	14.4063760209841
0.061	-9.89295816120415	11.1841132602662	14.3964830503258
0.062	-9.89293316693339	11.1985047968416	14.3865901046617
0.063	-9.89290817266263	11.2128864404839	14.3766971839919
0.064	-9.89288317839187	11.227258191218	14.3668042883164
0.065	-9.89285818412112	11.2416200490688	14.3569114176352
0.066	-9.89283318985036	11.2559720140616	14.3470185719482
0.067	-9.8928081955796	11.2703140862211	14.3371257512555
0.068	-9.89278320130884	11.2846462655724	14.327232955557
0.069	-9.89275820703809	11.2989685521405	14.3173401848528
0.07	-9.89273321276733	11.3132809459504	14.3074474391429
0.071	-9.89270821849657	11.3275834470271	14.2975547184273
0.072	-9.89268322422581	11.3418760553956	14.2876620227059
0.073	-9.89265822995506	11.3561587710809	14.2777693519788
0.074	-9.8926332356843	11.3704315941079	14.267876706246
0.075	-9.89260824141354	11.3846945245017	14.2579840855075
0.076	-9.89258324714279	11.3989475622873	14.2480914897632
0.077	-9.89255825287203	11.4131907074896	14.2381989190132
0.078	-9.89253325860127	11.4274239601336	14.2283063732575
0.079	-9.89250826433051	11.4416473202444	14.218413852496
0.08	-9.89248327005976	11.4558607878469	14.2085213567288
0.081	-9.892458275789	11.4700643629662	14.1986288859559
0.082	-9.89243328151824	11.4842580456272	14.1887364401772
0.083	-9.89240828724748	11.4984418358549	14.1788440193928
0.084	-9.89238329297673	11.5126157336743	14.1689516236027
0.085	-9.89235829870597	11.5267797391104	14.1590592528069
0.086	-9.89233330443521	11.5409338521882	14.1491669070053
0.087	-9.89230831016446	11.5550780729328	14.139274586198
0.088	-9.8922833158937	11.569212401369	14.129382290385
0.089	-9.89225832162294	11.5833368375219	14.1194900195662
0.09	-9.89223332735218	11.5974513814164	14.1095977737417
0.091	-9.89220833308143	11.6115560330777	14.0997055529115
0.092	-9.89218333881067	11.6256507925306	14.0898133570756
0.093	-9.89215834453991	11.6397356598002	14.0799211862339
0.094	-9.89213335026916	11.6538106349114	14.0700290403865
0.095	-9.8921083559984	11.6678757178893	14.0601369195334
0.096	-9.89208336172764	11.6819309087588	14.0502448236745
0.097	-9.89205836745688	11.695976207545	14.0403527528099
0.098	-9.89203337318613	11.7100116142727	14.0304607069396
0.099	-9.89200837891537	11.7240371289672	14.0205686860635
0.1	-9.89198338464461	11.7380527516532	14.0106766901818
0.101	-9.89195839037385	11.7520584823559	14.0007847192942
0.102	-9.8919333961031	11.7660543211001	13.990892773401
0.103	-9.89190840183234	11.780040267911	13.981000852502
0.104	-9.89188340756158	11.7940163228135	13.9711089565973
