0	0.061735	0.019236
0.01	0.07437349802	0.0120794819273333
0.02	0.0867617369278733	0.00499417240224271
0.03	0.0989046721877188	-0.00202063711218834
0.04	0.110807161138839	-0.00896564810281588
0.05	0.122473964938742	-0.0158415550765848
0.07	0.145119092195408	-0.0293888005177877
0.08	0.156106474011149	-0.036061493721169
0.09	0.166876291017096	-0.0426677925150611
0.1	0.17743285128657	-0.0492083575349041
0.11	0.187780377587294	-0.0556838428427056
0.12	0.197923009070562	-0.0620948959924468
0.13	0.207864802926953	-0.0684421580948393
0.14	0.217609736009262	-0.074726263881436
0.15	0.227161706423297	-0.0809478417681051
0.16	0.236524535087174	-0.0871075139178721
0.17	0.245701967259735	-0.093205896303137
0.18	0.254697674038702	-0.0992435987672714
0.19	0.26351525382917	-0.105221225085604
0.2	0.272158233783014	-0.111139373025798
0.21	0.280630071209799	-0.116998634407629
0.22	0.28893415495975	-0.122799595162167
0.23	0.29707380677934	-0.128542835390371
0.24	0.305052282640034	-0.134228929421098
0.25	0.312872774040718	-0.139858445868536
0.26	0.320538409284346	-0.14543194768907
0.27	0.328052254729303	-0.150949992237573
0.28	0.33541731601599	-0.156413131323143
0.29	0.342636539269119	-0.16182191126429
0.3	0.349712812276205	-0.167176872943558
0.31	0.356648965642719	-0.172478551861624
0.32	0.363447773924373	-0.177727478190842
0.33	0.370111956736972	-0.182924176828264
0.34	0.376644179844304	-0.188069167448126
0.35	0.38304705622448	-0.193162964553823
0.36	0.389323147115161	-0.198206077529352
0.37	0.395474963038084	-0.203199010690255
0.38	0.401504964803313	-0.208142263334052
0.39	0.407415564493588	-0.213036329790168
0.4	0.413209126429195	-0.217881699469367
0.41	0.418887968113729	-0.222678856912697
0.42	0.424454361161119	-0.227428281839939
0.43	0.429910532204314	-0.232130449197585
0.44	0.435258663785959	-0.236785829206328
0.45	0.440500895231445	-0.241394887408086
0.46	0.445639323504669	-0.245958084712561
0.47	0.450676004046845	-0.250475877443324
0.48	0.455612951598713	-0.25494871738345
0.49	0.460452141006456	-0.259377051820698
0.5	0.465195508011673	-0.263761323592241
0.51	0.469844950025698	-0.268101971128944
0.52	0.474402326888589	-0.272399428499216
0.53	0.478869461613093	-0.27665412545241
0.54	0.483248141113871	-0.280866487461805
